"Bird","day","Square","Dur.hrs"
334,39,15478,0.548611111111111
334,39,15479,1.13
334,39,15483,0.0675
334,39,15668,0.166944444444444
334,39,15852,0.555555555555556
334,39,15853,0.1325
334,39,16037,0.5
334,39,16222,0.306944444444444
334,39,16407,0.241944444444444
334,39,16592,0.178055555555556
334,39,16777,0.1775
334,39,16962,0.188611111111111
334,39,17147,0.195555555555556
334,39,17332,0.196111111111111
334,39,17516,0.249166666666667
334,39,17517,0.0869444444444444
334,39,17701,0.426388888888889
334,39,17886,0.519444444444444
334,39,18070,0.391944444444444
334,39,18071,0.1425
334,39,18255,0.665277777777778
334,39,18440,0.554722222222222
334,40,11207,0.09
334,40,11208,0.0483333333333333
334,40,11393,0.00527777777777778
334,40,11394,0.0536111111111111
334,40,11395,0.0538888888888889
334,40,11396,0.0169444444444444
334,40,11581,0.0366666666666667
334,40,11582,0.0536111111111111
334,40,11583,0.0394444444444444
334,40,11768,0.0141666666666667
334,40,11769,0.0538888888888889
334,40,11770,0.0536111111111111
334,40,11771,0.00805555555555556
334,40,11956,0.0608333333333333
334,40,11957,0.0325
334,40,12142,0.0836111111111111
334,40,12143,0.00277777777777778
334,40,12328,0.140277777777778
334,40,12500,0.143055555555556
334,40,12501,0.108611111111111
334,40,12502,0.0108333333333333
334,40,12513,0.0311111111111111
334,40,12514,0.108888888888889
334,40,12687,0.0597222222222222
334,40,12688,0.0075
334,40,12699,0.0652777777777778
334,40,12700,0.0744444444444444
334,40,12873,0.0627777777777778
334,40,12874,0.00444444444444444
334,40,12885,0.282777777777778
334,40,13054,0.0211111111111111
334,40,13059,0.0658333333333333
334,40,13060,0.00166666666666667
334,40,13070,0.614444444444444
334,40,13239,0.125277777777778
334,40,13245,0.0677777777777778
334,40,13254,0.0369444444444444
334,40,13255,0.169722222222222
334,40,13424,0.2275
334,40,13430,0.00138888888888889
334,40,13431,0.0661111111111111
334,40,13439,0.207777777777778
334,40,13609,10.0966666666667
334,40,13616,0.00416666666666667
334,40,13617,0.0630555555555556
334,40,13623,0.538333333333333
334,40,13624,0.336388888888889
334,40,13794,0.0344444444444444
334,40,13795,0.243055555555556
334,40,13802,0.0075
334,40,13803,0.0597222222222222
334,40,13808,0.457777777777778
334,40,13980,0.0488888888888889
334,40,13981,0.0441666666666667
334,40,13982,0.0441666666666667
334,40,13983,0.0441666666666667
334,40,13984,0.0441666666666667
334,40,13985,0.0441666666666667
334,40,13986,0.0305555555555556
334,40,13988,0.0105555555555556
334,40,13989,0.0566666666666667
334,40,13993,0.580555555555555
334,40,14171,0.0136111111111111
334,40,14172,0.0441666666666667
334,40,14173,0.0441666666666667
334,40,14174,0.0577777777777778
334,40,14175,0.0980555555555556
334,40,14176,0.0525
334,40,14177,0.108055555555556
334,40,14178,0.148888888888889
334,40,14360,0.0166666666666667
334,40,14361,0.0508333333333333
334,40,14546,0.0197222222222222
334,40,14547,0.0475
334,40,14732,0.0227777777777778
334,40,14733,0.0444444444444444
334,40,14918,0.0261111111111111
334,40,14919,0.0413888888888889
334,40,15104,0.0291666666666667
334,40,15105,0.0383333333333333
334,40,15290,0.0319444444444444
334,40,15291,0.0355555555555556
334,40,15476,0.0752777777777778
334,40,15661,0.00694444444444444
334,40,15662,0.0680555555555555
334,40,15847,0.0752777777777778
334,40,16032,0.0127777777777778
334,40,16033,0.0622222222222222
334,40,16218,0.0752777777777778
334,40,16403,0.0188888888888889
334,40,16404,0.0561111111111111
334,40,16589,0.0697222222222222
334,40,16774,0.0563888888888889
334,40,16959,0.0566666666666667
334,40,17144,0.0563888888888889
334,40,17329,0.0563888888888889
334,40,17514,0.0563888888888889
334,40,17699,0.0563888888888889
334,40,17884,0.0566666666666667
334,40,18069,0.0563888888888889
334,40,18254,0.0352777777777778
334,41,13054,0.128888888888889
334,41,13239,0.403611111111111
334,41,13424,0.560277777777778
334,41,13609,14.2511111111111
334,41,13794,0.253611111111111
334,41,13979,0.254166666666666
334,41,14164,0.167222222222222
334,41,14533,0.202777777777777
334,42,11207,0.0758333333333333
334,42,11392,0.0238888888888889
334,42,11393,0.0483333333333333
334,42,11578,0.0294444444444444
334,42,11579,0.0427777777777778
334,42,11764,0.035
334,42,11765,0.0375
334,42,11946,0.203055555555556
334,42,11950,0.0405555555555556
334,42,11951,0.0316666666666667
334,42,12136,0.0458333333333333
334,42,12137,0.0261111111111111
334,42,12322,0.0513888888888889
334,42,12323,0.0205555555555556
334,42,12508,0.0522222222222222
334,42,12509,0.0244444444444444
334,42,12694,0.0422222222222222
334,42,12695,0.0455555555555556
334,42,12880,0.0630555555555556
334,42,12881,0.150555555555556
334,42,12882,0.114166666666667
334,42,13067,0.0358333333333333
334,42,13068,0.7575
334,42,13239,0.193611111111111
334,42,13253,0.0127777777777778
334,42,13254,0.0822222222222222
334,42,13424,0.302222222222222
334,42,13439,0.264444444444444
334,42,13609,10.6013888888889
334,42,13610,0.0572222222222222
334,42,13611,0.0572222222222222
334,42,13612,0.0572222222222222
334,42,13613,0.0572222222222222
334,42,13614,0.0572222222222222
334,42,13615,0.0572222222222222
334,42,13616,0.0572222222222222
334,42,13617,0.0572222222222222
334,42,13618,0.0486111111111111
334,42,13623,0.394166666666667
334,42,13624,0.198333333333333
334,42,13803,0.00555555555555556
334,42,13804,0.0522222222222222
334,42,13805,0.0675
334,42,13806,0.17
334,42,13807,0.169444444444444
334,42,13808,0.661111111111111
334,43,12869,0.271944444444445
334,43,13054,0.279444444444444
334,43,13239,0.339166666666667
334,43,13424,0.338888888888889
334,43,13609,11.0488888888889
334,43,13794,1.18444444444445
334,43,13979,0.211111111111111
334,43,14164,0.104444444444444
334,43,14349,0.0194444444444444
334,43,14533,1.94111111111111
334,44,12869,0.133888888888889
334,44,13054,0.157222222222222
334,44,13239,0.1625
334,44,13242,0.0652777777777778
334,44,13243,0.129722222222222
334,44,13244,0.135
334,44,13245,0.135
334,44,13246,0.135
334,44,13247,0.101944444444444
334,44,13424,0.1625
334,44,13425,0.0986111111111111
334,44,13426,0.126111111111111
334,44,13427,0.0608333333333333
334,44,13432,0.0858333333333333
334,44,13609,17.4372222222222
334,44,13610,0.113888888888889
334,44,13611,0.0327777777777778
334,44,13617,0.0858333333333333
334,44,13796,0.0538888888888889
334,44,13797,0.0866666666666667
334,44,13798,0.0625
334,44,13802,0.0369444444444444
334,44,13803,0.0491666666666667
334,44,13983,0.0241666666666667
334,44,13984,0.0869444444444444
334,44,13985,0.276944444444444
334,44,13988,0.0861111111111111
334,44,14169,0.101666666666667
334,44,14170,0.225
334,44,14173,0.0861111111111111
334,44,14354,0.177777777777778
334,44,14357,0.00527777777777778
334,44,14358,0.168055555555556
334,44,14539,0.0308333333333333
334,44,14540,0.0708333333333333
334,44,14541,0.0466666666666667
334,44,14542,0.211388888888889
334,44,14725,0.0188888888888889
334,44,14726,0.136944444444444
334,45,12316,0.182777777777778
334,45,12317,0.110833333333333
334,45,12502,0.0422222222222222
334,45,12503,0.0730555555555556
334,45,12688,0.0677777777777778
334,45,12689,0.0472222222222222
334,45,12869,0.0736111111111111
334,45,12874,0.0936111111111111
334,45,12875,0.0216666666666667
334,45,13054,0.0736111111111111
334,45,13060,0.115
334,45,13239,0.192777777777778
334,45,13245,0.00361111111111111
334,45,13246,0.111666666666667
334,45,13424,0.224166666666667
334,45,13430,0.182777777777778
334,45,13431,0.176666666666667
334,45,13432,0.637777777777778
334,45,13609,10.9580555555556
334,45,13610,0.0855555555555556
334,45,13611,0.0852777777777778
334,45,13612,0.0855555555555556
334,45,13613,0.0855555555555556
334,45,13614,0.0852777777777778
334,45,13615,0.505
334,46,12316,0.373333333333333
334,46,13239,0.126111111111111
334,46,13424,0.0875
334,46,13609,7.99333333333333
334,47,12869,0.0858333333333333
334,47,13054,0.0858333333333333
334,47,13239,0.229722222222222
334,47,13424,0.229722222222222
334,47,13609,13.3391666666667
334,48,13609,0.443055555555556
334,48,13794,0.319166666666667
334,48,13795,0.0666666666666667
334,48,13979,0.176111111111111
334,48,13980,0.212777777777778
334,48,14164,0.0958333333333333
334,48,14165,0.0775
334,48,14349,0.0647222222222222
334,48,14533,0.313611111111111
334,48,14534,0.0933333333333333
334,49,12869,0.0333333333333333
334,49,13054,0.0330555555555556
334,49,13239,0.0441666666666667
334,49,13424,0.000555555555555556
334,49,13609,5.55861111111111
334,49,13610,0.333055555555556
334,49,13611,0.06
334,49,13612,0.0236111111111111
334,49,13794,0.0202777777777778
334,49,13797,0.0366666666666667
334,49,13798,0.0602777777777778
334,49,13799,0.0602777777777778
334,49,13800,0.0486111111111111
334,49,13985,0.0113888888888889
334,49,13986,0.0602777777777778
334,49,13987,0.0602777777777778
334,49,13988,0.0602777777777778
334,49,13989,0.0597222222222222
334,49,14174,0.218611111111111
334,49,14175,0.311111111111111
334,49,14176,0.319166666666667
334,49,14177,0.384444444444444
334,49,14361,0.123888888888889
334,49,14362,0.568055555555556
334,49,14533,0.599166666666667
334,49,14534,0.0958333333333333
334,49,14535,0.00277777777777778
334,49,14546,0.597222222222222
334,49,14720,0.0933333333333333
334,49,14721,0.0955555555555556
334,49,14722,0.0961111111111111
334,49,14723,0.0958333333333333
334,49,14724,0.106111111111111
334,49,14725,0.0158333333333333
334,49,14731,0.563611111111111
334,49,14910,0.0913888888888889
334,49,14911,0.0494444444444444
334,49,14916,0.610277777777778
334,49,15096,0.0577777777777778
334,49,15097,0.0827777777777778
334,49,15100,0.163333333333333
334,49,15101,0.385
334,49,15282,0.0241666666666667
334,49,15283,0.1075
334,49,15284,0.00861111111111111
334,49,15286,0.701666666666667
334,49,15469,0.0988888888888889
334,49,15470,0.0422222222222222
334,49,15471,0.982777777777778
334,49,15472,0.140277777777778
334,49,15655,0.110555555555556
334,49,15656,0.0769444444444444
334,49,15657,0.0377777777777778
334,49,15658,0.114444444444444
334,49,15659,0.115
334,49,15660,0.114444444444444
334,49,15661,0.0916666666666667
334,49,15841,0.0652777777777778
334,49,15842,0.152222222222222
334,49,15843,0.171111111111111
334,49,15844,0.170833333333333
334,49,15845,0.114722222222222
334,49,15846,0.0438888888888889
334,50,13054,0.0152777777777778
334,50,13239,0.130833333333333
334,50,13424,0.159722222222222
334,50,13609,10.3686111111111
334,50,13610,0.0775
334,50,13795,0.105555555555556
334,50,13796,0.0941666666666667
334,50,13981,0.0888888888888889
334,50,13982,0.0930555555555556
334,50,14167,0.1125
334,50,14352,0.0472222222222222
334,50,14353,0.065
334,50,14538,0.00527777777777778
334,50,14539,0.0705555555555556
334,50,14540,0.0355555555555556
334,50,14725,0.0344444444444444
334,50,14726,0.0705555555555556
334,50,14727,0.00666666666666667
334,50,14912,0.0636111111111111
334,50,14913,0.0483333333333333
334,50,15098,0.0219444444444444
334,50,15099,0.0652777777777778
334,50,15100,0.0513888888888889
334,50,15102,0.0222222222222222
334,50,15103,0.102222222222222
334,50,15104,0.102222222222222
334,50,15105,0.101944444444444
334,50,15106,0.978055555555555
334,50,15107,0.666388888888889
334,50,15108,0.0388888888888889
334,50,15285,0.0108333333333333
334,50,15286,0.0802777777777778
334,50,15287,0.0797222222222222
334,50,15291,0.897222222222222
334,50,15292,0.583055555555556
334,50,15293,0.805
334,50,15476,0.819444444444444
334,50,15660,0.113333333333333
334,50,15661,0.0863888888888889
334,50,15845,0.148611111111111
334,50,15846,0.195
334,50,16031,0.428888888888889
334,50,16032,0.0391666666666667
334,50,16217,0.269722222222222
334,51,13609,5.58722222222222
334,51,13610,0.0938888888888889
334,51,13794,0.235
334,51,13795,0.0133333333333333
334,51,13796,0.1075
334,51,13797,0.0616666666666667
334,51,13979,0.0747222222222222
334,51,13982,0.0452777777777778
334,51,13983,0.107222222222222
334,51,13984,0.0297222222222222
334,51,14169,0.05
334,51,14170,0.0675
334,51,14171,0.0075
334,51,14356,0.0633333333333333
334,51,14357,0.0519444444444444
334,51,14533,0.188888888888889
334,51,14542,0.02
334,51,14543,0.0719444444444444
334,51,14544,0.0219444444444444
334,51,14729,0.0497222222222222
334,51,14730,0.0647222222222222
334,51,14739,0.564722222222222
334,51,14740,0.703055555555556
334,51,14915,0.00722222222222222
334,51,14916,0.0719444444444444
334,51,14917,0.0347222222222222
334,51,14924,0.659722222222222
334,51,14925,0.0619444444444444
334,51,15102,0.0369444444444444
334,51,15103,0.0730555555555556
334,51,15104,0.0411111111111111
334,51,15105,0.0402777777777778
334,51,15106,0.111388888888889
334,51,15107,0.688611111111111
334,51,15108,0.356388888888889
334,51,15109,1.17694444444444
334,51,15110,0.439166666666667
334,51,15289,0.0322222222222222
334,51,15290,0.0705555555555556
334,51,15291,0.738888888888889
334,51,15292,0.542777777777778
334,51,15293,1.22416666666667
334,51,15294,0.328333333333333
334,51,15476,0.318888888888889
334,51,15477,1.03805555555556
334,51,15478,2.05277777777778
334,51,15661,0.675555555555556
334,51,15662,0.159166666666667
334,51,15663,0.840277777777778
334,51,15846,1.15222222222222
334,51,15847,0.101111111111111
334,51,16030,0.294722222222222
334,51,16031,0.671944444444444
334,51,16216,0.399444444444444
334,51,16401,0.0205555555555556
334,52,13254,0.0116666666666667
334,52,13255,0.0591666666666667
334,52,13256,0.0416666666666667
334,52,13426,0.343333333333333
334,52,13427,0.156388888888889
334,52,13428,0.156666666666667
334,52,13429,0.130833333333333
334,52,13430,0.0855555555555556
334,52,13431,0.1225
334,52,13432,0.117777777777778
334,52,13433,0.1175
334,52,13434,0.125555555555556
334,52,13435,0.0691666666666667
334,52,13436,0.0591666666666667
334,52,13437,0.0591666666666667
334,52,13438,0.0591666666666667
334,52,13439,0.0472222222222222
334,52,13609,14.6358333333333
334,52,13610,0.398333333333333
334,52,13611,0.441388888888889
334,52,13612,0.0597222222222222
334,52,13613,0.06
334,52,13614,0.0858333333333333
334,52,13615,0.131111111111111
334,52,13616,0.0811111111111111
334,52,13617,0.0805555555555556
334,52,13618,0.0608333333333333
334,52,13619,0.00361111111111111
334,52,13620,0.0563888888888889
334,52,13621,0.0772222222222222
334,52,13622,0.0452777777777778
334,52,13794,0.0927777777777778
334,52,13804,0.0569444444444444
334,52,13805,0.0608333333333333
334,52,13806,0.0372222222222222
334,52,13807,0.0316666666666667
334,52,13808,0.0772222222222222
334,52,13809,0.0688888888888889
334,52,13979,0.0930555555555556
334,52,13991,0.0233333333333333
334,52,13992,0.0605555555555556
334,52,13993,0.0605555555555556
334,52,13994,0.0180555555555556
334,52,13995,0.0772222222222222
334,52,13996,0.0772222222222222
334,52,13997,0.189166666666667
334,52,14164,0.0444444444444444
334,52,14179,0.0502777777777778
334,52,14180,0.0605555555555556
334,52,14181,0.137222222222222
334,52,14182,1.085
334,52,14366,0.350833333333333
334,52,14367,0.217222222222222
334,52,14533,1.835
334,53,11949,0.0691666666666667
334,53,11958,0.145555555555556
334,53,12131,0.00222222222222222
334,53,12132,0.0836111111111111
334,53,12133,0.0838888888888889
334,53,12134,0.00444444444444444
334,53,12135,0.0638888888888889
334,53,12136,0.0627777777777778
334,53,12143,0.415555555555556
334,53,12144,0.105555555555556
334,53,12145,0.102777777777778
334,53,12316,0.0811111111111111
334,53,12321,0.000833333333333333
334,53,12322,0.0641666666666667
334,53,12323,0.0638888888888889
334,53,12324,0.000277777777777778
334,53,12328,0.420833333333333
334,53,12330,0.00277777777777778
334,53,12331,0.105833333333333
334,53,12332,0.105833333333333
334,53,12333,0.0297222222222222
334,53,12509,0.0633333333333333
334,53,12510,0.0638888888888889
334,53,12511,0.00111111111111111
334,53,12513,0.461944444444444
334,53,12518,0.101388888888889
334,53,12519,0.0572222222222222
334,53,12696,0.0622222222222222
334,53,12697,0.105277777777778
334,53,12698,0.483333333333333
334,53,12704,0.111944444444444
334,53,12705,0.0725
334,53,12869,0.0402777777777778
334,53,12882,0.469166666666667
334,53,12883,0.306388888888889
334,53,12890,0.113611111111111
334,53,13054,0.0575
